1-Wire/iButton Part Number: DS1922L,,
1-Wire/iButton Registration Number: 5300000013014841,,
Mission in Progress?  true,,
SUTA Mission?  false,,
Waiting for Temperature Alarm?  false,,
Sample Rate:  Every 900 second(s),,
Mission Start Time:  Sat Oct 23 08:40:01 CDT 2010,,
Mission Sample Count:  8071,,
Roll Over Enabled?  false(no rollover occurred),,
First Sample Timestamp:  Sat Oct 23 08:40:01 CDT 2010,,
Total Mission Samples:  8071,,
Total Device Samples:  9283,,
Temperature Logging:  0.5 C,,
Temperature High Alarm:  disabled,,
Temperature Low Alarm:  disabled,,
Data Logging:  disabled,,
Data High Alarm:  disabled,,
Data Low Alarm:  disabled,,

Date/Time,Unit,Value
10/23/10 08:40:01 AM,C,17.651
10/23/10 08:55:01 AM,C,17.15
10/23/10 09:10:01 AM,C,15.647
10/23/10 09:25:01 AM,C,15.146
10/23/10 09:40:01 AM,C,15.647
10/23/10 09:55:01 AM,C,16.649
10/23/10 10:10:01 AM,C,17.15
10/23/10 10:25:01 AM,C,17.15
10/23/10 10:40:01 AM,C,17.15
10/23/10 10:55:01 AM,C,18.653
10/23/10 11:10:01 AM,C,19.154
10/23/10 11:25:01 AM,C,20.656
10/23/10 11:40:01 AM,C,20.656
10/23/10 11:55:01 AM,C,20.656
10/23/10 12:10:01 PM,C,22.157
10/23/10 12:25:01 PM,C,23.658
10/23/10 12:40:01 PM,C,21.156
10/23/10 12:55:01 PM,C,20.155
10/23/10 01:10:01 PM,C,20.656
10/23/10 01:25:01 PM,C,24.658
10/23/10 01:40:01 PM,C,30.155
10/23/10 01:55:01 PM,C,38.137
10/23/10 02:10:01 PM,C,45.108
10/23/10 02:25:01 PM,C,47.097
10/23/10 02:40:01 PM,C,33.649
10/23/10 02:55:01 PM,C,29.656
10/23/10 03:10:01 PM,C,25.158
10/23/10 03:25:01 PM,C,23.158
10/23/10 03:40:01 PM,C,23.158
10/23/10 03:55:01 PM,C,22.657
10/23/10 04:10:01 PM,C,22.657
10/23/10 04:25:01 PM,C,22.657
10/23/10 04:40:01 PM,C,21.657
10/23/10 04:55:01 PM,C,21.156
10/23/10 05:10:01 PM,C,19.154
10/23/10 05:25:01 PM,C,18.653
10/23/10 05:40:01 PM,C,18.653
10/23/10 05:55:01 PM,C,18.653
10/23/10 06:10:01 PM,C,18.653
10/23/10 06:25:01 PM,C,18.152
10/23/10 06:40:01 PM,C,18.152
10/23/10 06:55:01 PM,C,17.15
10/23/10 07:10:01 PM,C,15.647
10/23/10 07:25:01 PM,C,14.644
10/23/10 07:40:01 PM,C,14.143
10/23/10 07:55:01 PM,C,13.642
10/23/10 08:10:01 PM,C,13.14
10/23/10 08:25:01 PM,C,12.639
10/23/10 08:40:01 PM,C,12.137
10/23/10 08:55:01 PM,C,12.137
10/23/10 09:10:01 PM,C,11.635
10/23/10 09:25:01 PM,C,11.635
10/23/10 09:40:01 PM,C,11.134
10/23/10 09:55:01 PM,C,11.134
10/23/10 10:10:01 PM,C,10.632
10/23/10 10:25:01 PM,C,10.632
10/23/10 10:40:01 PM,C,10.632
10/23/10 10:55:01 PM,C,10.632
10/23/10 11:10:01 PM,C,10.13
10/23/10 11:25:01 PM,C,10.13
10/23/10 11:40:01 PM,C,10.13
10/23/10 11:55:01 PM,C,9.628
10/24/10 12:10:01 AM,C,9.628
10/24/10 12:25:01 AM,C,9.628
10/24/10 12:40:01 AM,C,9.628
10/24/10 12:55:01 AM,C,9.628
10/24/10 01:10:01 AM,C,9.628
10/24/10 01:25:01 AM,C,9.628
10/24/10 01:40:01 AM,C,9.628
10/24/10 01:55:01 AM,C,9.628
10/24/10 02:10:01 AM,C,9.628
10/24/10 02:25:01 AM,C,9.628
10/24/10 02:40:01 AM,C,9.126
10/24/10 02:55:01 AM,C,9.126
10/24/10 03:10:01 AM,C,9.126
10/24/10 03:25:01 AM,C,8.624
10/24/10 03:40:01 AM,C,8.624
10/24/10 03:55:01 AM,C,8.122
10/24/10 04:10:01 AM,C,8.122
10/24/10 04:25:01 AM,C,8.122
10/24/10 04:40:01 AM,C,8.122
10/24/10 04:55:01 AM,C,8.122
10/24/10 05:10:01 AM,C,7.62
10/24/10 05:25:01 AM,C,7.62
10/24/10 05:40:01 AM,C,8.122
10/24/10 05:55:01 AM,C,8.122
10/24/10 06:10:01 AM,C,8.122
10/24/10 06:25:01 AM,C,8.122
10/24/10 06:40:01 AM,C,7.62
10/24/10 06:55:01 AM,C,7.62
10/24/10 07:10:01 AM,C,7.117
10/24/10 07:25:01 AM,C,7.117
10/24/10 07:40:01 AM,C,7.117
10/24/10 07:55:01 AM,C,7.117
10/24/10 08:10:01 AM,C,7.117
10/24/10 08:25:01 AM,C,7.117
10/24/10 08:40:01 AM,C,7.117
10/24/10 08:55:01 AM,C,7.62
10/24/10 09:10:01 AM,C,8.122
10/24/10 09:25:01 AM,C,8.624
10/24/10 09:40:01 AM,C,9.126
10/24/10 09:55:01 AM,C,9.628
10/24/10 10:10:01 AM,C,10.13
10/24/10 10:25:01 AM,C,11.134
10/24/10 10:40:01 AM,C,12.137
10/24/10 10:55:01 AM,C,14.644
10/24/10 11:10:01 AM,C,15.146
10/24/10 11:25:01 AM,C,16.148
10/24/10 11:40:01 AM,C,16.649
10/24/10 11:55:01 AM,C,19.654
10/24/10 12:10:01 PM,C,20.155
10/24/10 12:25:01 PM,C,23.658
10/24/10 12:40:01 PM,C,19.154
10/24/10 12:55:01 PM,C,21.156
10/24/10 01:10:01 PM,C,18.152
10/24/10 01:25:01 PM,C,18.152
10/24/10 01:40:01 PM,C,19.154
10/24/10 01:55:01 PM,C,18.653
10/24/10 02:10:01 PM,C,20.155
10/24/10 02:25:01 PM,C,19.154
10/24/10 02:40:01 PM,C,17.651
10/24/10 02:55:01 PM,C,17.651
10/24/10 03:10:01 PM,C,17.15
10/24/10 03:25:01 PM,C,17.651
10/24/10 03:40:01 PM,C,17.651
10/24/10 03:55:01 PM,C,18.152
10/24/10 04:10:01 PM,C,18.152
10/24/10 04:25:01 PM,C,19.154
10/24/10 04:40:01 PM,C,20.155
10/24/10 04:55:01 PM,C,18.152
10/24/10 05:10:01 PM,C,21.657
10/24/10 05:25:01 PM,C,25.158
10/24/10 05:40:01 PM,C,26.658
10/24/10 05:55:01 PM,C,25.658
10/24/10 06:10:01 PM,C,19.154
10/24/10 06:25:01 PM,C,16.649
10/24/10 06:40:01 PM,C,15.647
10/24/10 06:55:01 PM,C,15.146
10/24/10 07:10:01 PM,C,15.146
10/24/10 07:25:01 PM,C,14.644
10/24/10 07:40:01 PM,C,14.644
10/24/10 07:55:01 PM,C,14.644
10/24/10 08:10:01 PM,C,14.644
10/24/10 08:25:01 PM,C,14.644
10/24/10 08:40:01 PM,C,14.644
10/24/10 08:55:01 PM,C,14.644
10/24/10 09:10:01 PM,C,14.644
10/24/10 09:25:01 PM,C,14.644
10/24/10 09:40:01 PM,C,14.143
10/24/10 09:55:01 PM,C,14.143
10/24/10 10:10:01 PM,C,14.143
10/24/10 10:25:01 PM,C,13.642
10/24/10 10:40:01 PM,C,13.642
10/24/10 10:55:01 PM,C,13.14
10/24/10 11:10:01 PM,C,12.137
10/24/10 11:25:01 PM,C,12.137
10/24/10 11:40:01 PM,C,12.137
10/24/10 11:55:01 PM,C,13.14
10/25/10 12:10:01 AM,C,13.642
10/25/10 12:25:01 AM,C,13.14
10/25/10 12:40:01 AM,C,13.642
10/25/10 12:55:01 AM,C,13.14
10/25/10 01:10:01 AM,C,13.642
10/25/10 01:25:01 AM,C,13.642
10/25/10 01:40:01 AM,C,14.143
10/25/10 01:55:01 AM,C,14.143
10/25/10 02:10:01 AM,C,14.143
10/25/10 02:25:01 AM,C,14.143
10/25/10 02:40:01 AM,C,14.143
10/25/10 02:55:01 AM,C,14.143
10/25/10 03:10:01 AM,C,14.143
10/25/10 03:25:01 AM,C,14.143
10/25/10 03:40:01 AM,C,14.143
10/25/10 03:55:01 AM,C,14.143
10/25/10 04:10:01 AM,C,13.642
10/25/10 04:25:01 AM,C,13.642
10/25/10 04:40:01 AM,C,13.642
10/25/10 04:55:01 AM,C,13.642
10/25/10 05:10:01 AM,C,13.642
10/25/10 05:25:01 AM,C,13.14
10/25/10 05:40:01 AM,C,13.14
10/25/10 05:55:01 AM,C,13.14
10/25/10 06:10:01 AM,C,13.14
10/25/10 06:25:01 AM,C,13.14
10/25/10 06:40:01 AM,C,13.14
10/25/10 06:55:01 AM,C,13.14
10/25/10 07:10:01 AM,C,13.14
10/25/10 07:25:01 AM,C,13.14
10/25/10 07:40:01 AM,C,13.14
10/25/10 07:55:01 AM,C,13.14
10/25/10 08:10:01 AM,C,13.14
10/25/10 08:25:01 AM,C,13.14
10/25/10 08:40:01 AM,C,13.642
10/25/10 08:55:01 AM,C,13.642
10/25/10 09:10:01 AM,C,14.644
10/25/10 09:25:01 AM,C,15.146
10/25/10 09:40:01 AM,C,15.146
10/25/10 09:55:01 AM,C,15.146
10/25/10 10:10:01 AM,C,15.146
10/25/10 10:25:01 AM,C,15.146
10/25/10 10:40:01 AM,C,15.647
10/25/10 10:55:01 AM,C,16.649
10/25/10 11:10:01 AM,C,17.651
10/25/10 11:25:01 AM,C,17.651
10/25/10 11:40:01 AM,C,18.653
10/25/10 11:55:01 AM,C,19.154
10/25/10 12:10:01 PM,C,21.156
10/25/10 12:25:01 PM,C,19.654
10/25/10 12:40:01 PM,C,19.654
10/25/10 12:55:01 PM,C,19.654
10/25/10 01:10:01 PM,C,19.654
10/25/10 01:25:01 PM,C,20.155
10/25/10 01:40:01 PM,C,20.155
10/25/10 01:55:01 PM,C,20.155
10/25/10 02:10:01 PM,C,20.656
10/25/10 02:25:01 PM,C,20.656
10/25/10 02:40:01 PM,C,20.656
10/25/10 02:55:01 PM,C,20.656
10/25/10 03:10:01 PM,C,21.657
10/25/10 03:25:01 PM,C,21.156
10/25/10 03:40:01 PM,C,21.156
10/25/10 03:55:01 PM,C,21.156
10/25/10 04:10:01 PM,C,22.157
10/25/10 04:25:01 PM,C,21.657
10/25/10 04:40:01 PM,C,22.157
10/25/10 04:55:01 PM,C,22.657
10/25/10 05:10:01 PM,C,22.657
10/25/10 05:25:01 PM,C,22.657
10/25/10 05:40:01 PM,C,24.658
10/25/10 05:55:01 PM,C,24.158
10/25/10 06:10:01 PM,C,22.157
10/25/10 06:25:01 PM,C,21.657
10/25/10 06:40:01 PM,C,21.156
10/25/10 06:55:01 PM,C,20.656
10/25/10 07:10:01 PM,C,20.656
10/25/10 07:25:01 PM,C,20.155
10/25/10 07:40:01 PM,C,20.155
10/25/10 07:55:01 PM,C,20.155
10/25/10 08:10:01 PM,C,20.155
10/25/10 08:25:01 PM,C,20.155
10/25/10 08:40:01 PM,C,20.155
10/25/10 08:55:01 PM,C,19.654
10/25/10 09:10:01 PM,C,19.654
10/25/10 09:25:01 PM,C,19.154
10/25/10 09:40:01 PM,C,19.154
10/25/10 09:55:01 PM,C,19.154
10/25/10 10:10:01 PM,C,18.653
10/25/10 10:25:01 PM,C,18.653
10/25/10 10:40:01 PM,C,18.152
10/25/10 10:55:01 PM,C,18.152
10/25/10 11:10:01 PM,C,17.651
10/25/10 11:25:01 PM,C,17.651
10/25/10 11:40:01 PM,C,17.15
10/25/10 11:55:01 PM,C,17.15
10/26/10 12:10:01 AM,C,16.649
10/26/10 12:25:01 AM,C,16.649
10/26/10 12:40:01 AM,C,16.148
10/26/10 12:55:01 AM,C,15.647
10/26/10 01:10:01 AM,C,15.647
10/26/10 01:25:01 AM,C,15.146
10/26/10 01:40:01 AM,C,15.146
10/26/10 01:55:01 AM,C,15.146
10/26/10 02:10:01 AM,C,14.644
10/26/10 02:25:01 AM,C,14.143
10/26/10 02:40:01 AM,C,13.642
10/26/10 02:55:01 AM,C,13.14
10/26/10 03:10:01 AM,C,13.642
10/26/10 03:25:01 AM,C,13.642
10/26/10 03:40:01 AM,C,13.642
10/26/10 03:55:01 AM,C,13.14
10/26/10 04:10:01 AM,C,13.14
10/26/10 04:25:01 AM,C,12.639
10/26/10 04:40:01 AM,C,12.639
10/26/10 04:55:01 AM,C,12.639
10/26/10 05:10:01 AM,C,12.639
10/26/10 05:25:01 AM,C,12.137
10/26/10 05:40:01 AM,C,12.137
10/26/10 05:55:01 AM,C,12.137
10/26/10 06:10:01 AM,C,12.137
10/26/10 06:25:01 AM,C,11.635
10/26/10 06:40:01 AM,C,11.635
10/26/10 06:55:01 AM,C,11.635
10/26/10 07:10:01 AM,C,11.635
10/26/10 07:25:01 AM,C,11.134
10/26/10 07:40:01 AM,C,11.134
10/26/10 07:55:01 AM,C,11.134
10/26/10 08:10:01 AM,C,11.134
10/26/10 08:25:01 AM,C,11.134
10/26/10 08:40:01 AM,C,10.632
10/26/10 08:55:01 AM,C,9.628
10/26/10 09:10:01 AM,C,9.628
10/26/10 09:25:01 AM,C,10.13
10/26/10 09:40:01 AM,C,12.137
10/26/10 09:55:01 AM,C,13.14
10/26/10 10:10:01 AM,C,13.642
10/26/10 10:25:01 AM,C,14.143
10/26/10 10:40:01 AM,C,14.143
10/26/10 10:55:01 AM,C,15.146
10/26/10 11:10:01 AM,C,15.647
10/26/10 11:25:01 AM,C,17.15
10/26/10 11:40:01 AM,C,17.651
10/26/10 11:55:01 AM,C,20.155
10/26/10 12:10:01 PM,C,21.156
10/26/10 12:25:01 PM,C,25.158
10/26/10 12:40:01 PM,C,20.155
10/26/10 12:55:01 PM,C,21.657
10/26/10 01:10:01 PM,C,19.654
10/26/10 01:25:01 PM,C,20.656
10/26/10 01:40:01 PM,C,21.156
10/26/10 01:55:01 PM,C,20.155
10/26/10 02:10:01 PM,C,21.156
10/26/10 02:25:01 PM,C,20.155
10/26/10 02:40:01 PM,C,19.654
10/26/10 02:55:01 PM,C,19.654
10/26/10 03:10:01 PM,C,19.654
10/26/10 03:25:01 PM,C,20.155
10/26/10 03:40:01 PM,C,19.654
10/26/10 03:55:01 PM,C,19.654
10/26/10 04:10:01 PM,C,20.155
10/26/10 04:25:01 PM,C,20.155
10/26/10 04:40:01 PM,C,22.657
10/26/10 04:55:01 PM,C,20.155
10/26/10 05:10:01 PM,C,21.156
10/26/10 05:25:01 PM,C,23.658
10/26/10 05:40:01 PM,C,24.658
10/26/10 05:55:01 PM,C,20.656
10/26/10 06:10:01 PM,C,18.653
10/26/10 06:25:01 PM,C,17.651
10/26/10 06:40:01 PM,C,17.15
